CUSTOMER_ID,GENDER,POSTAL_CODE,CREDITLIMIT,MONETARY_VALUE,FREQUENCY,RECENCY,HAS_RECEIVED_TEST_MAILING,RESPONSE_TO_TEST_MAILING,ORDERDATE_WITHIN_6_MONTHS_OF_MAILING,NUMBER_OF_PRODUCTS_PURCHASED_IN_TEST_MAILING
9144,male,1417FD,3858,3 high,1 low,2 medium,no,,,
9145,female,1693AH,8654,3 high,1 low,3 high,no,,,
9146,female,1745BT,3153,1 low,3 high,2 medium,no,,,
9147,male,1457XZ,3623,3 high,2 medi,2 medium,no,,,
9148,male,1468SY,478,2 medium,2 medi,3 high,yes,F,nap,0
9149,male,1278BA,4274,1 low,2 medi,2 medium,no,,,
9150,male,1952UR,4662,3 high,1 low,2 medium,no,,,
9151,female,1826JA,1429,1 low,2 medi,1 low,no,,,
9152,female,1567CU,4633,1 low,3 high,1 low,no,,,
9153,female,1182KP,202,2 medium,1 low,3 high,yes,F,nap,0
9154,male,1530WR,1850,1 low,3 high,3 high,no,,,
9155,female,1534ZE,7984,1 low,3 high,1 low,no,,,
9156,male,1650AP,2148,1 low,3 high,2 medium,no,,,
9157,male,1777NB,2906,2 medium,2 medi,3 high,no,,,
9158,female,1182AQ,193,1 low,2 medi,2 medium,yes,F,nap,0
9159,female,1609LK,4925,2 medium,2 medi,2 medium,no,,,
9160,female,1565MK,1218,2 medium,2 medi,2 medium,no,,,
9161,female,1726RH,4180,2 medium,2 medi,3 high,no,,,
9162,male,1476PZ,3677,2 medium,2 medi,2 medium,no,,,
9163,female,1321XU,6430,3 high,1 low,1 low,yes,F,nap,0
9164,female,1974YD,1928,1 low,3 high,1 low,no,,,
9165,male,1679IU,8972,2 medium,2 medi,1 low,no,,,
9166,male,1546CL,1553,2 medium,2 medi,3 high,no,,,
9167,female,1676MO,3205,1 low,3 high,2 medium,no,,,
9168,male,1255CC,8536,2 medium,3 high,2 medium,yes,F,nap,0
9169,female,1575GO,436,2 medium,2 medi,3 high,no,,,
9170,male,1787NF,6161,1 low,2 medi,3 high,no,,,
9171,male,1123RR,2007,2 medium,1 low,3 high,no,,,
9172,male,1799IU,8996,2 medium,2 medi,2 medium,no,,,
9173,female,1545WH,9456,2 medium,3 high,2 medium,yes,F,nap,0
9174,female,1961VB,9678,2 medium,2 medi,1 low,no,,,
9175,male,1847VR,1766,2 medium,3 high,2 medium,no,,,
9176,female,1111PG,2784,2 medium,2 medi,3 high,no,,,
9177,female,1606AD,8627,3 high,1 low,1 low,no,,,
9178,female,1092FQ,6414,3 high,1 low,3 high,yes,F,nap,0
9179,female,1073SK,6501,1 low,2 medi,3 high,no,,,
9180,female,1309XL,415,1 low,3 high,1 low,no,,,
9181,female,1764KG,79,2 medium,2 medi,2 medium,no,,,
9182,female,1768SP,625,3 high,1 low,3 high,no,,,
9183,female,1364SD,3143,1 low,2 medi,1 low,yes,F,nap,0
9184,female,1028GI,1892,1 low,3 high,1 low,no,,,
9185,male,1116XE,6072,3 high,1 low,3 high,no,,,
9186,female,1042LK,2204,3 high,1 low,3 high,no,,,
9187,male,1125DT,4895,1 low,3 high,1 low,no,,,
9188,female,1513QQ,5602,3 high,1 low,3 high,yes,F,nap,0
9189,female,1547BG,3600,3 high,1 low,3 high,no,,,
9190,female,1531RY,2801,3 high,1 low,3 high,no,,,
9191,male,1696UG,8609,3 high,1 low,3 high,no,,,
9192,female,1527NY,2299,1 low,2 medi,1 low,no,,,
9193,male,1232SY,7131,1 low,3 high,3 high,yes,F,nap,0
9194,male,1117SY,5348,3 high,1 low,3 high,no,,,
9195,male,1261WF,9214,3 high,1 low,3 high,no,,,
9196,male,1845RG,1859,3 high,1 low,3 high,no,,,
9197,female,1732HA,5980,3 high,1 low,3 high,no,,,
9198,female,1042DW,5271,1 low,2 medi,3 high,yes,F,nap,0
9199,female,1936RV,2634,2 medium,2 medi,1 low,no,,,
9200,male,1557GK,3870,2 medium,2 medi,3 high,no,,,
9201,male,1302EN,7669,3 high,1 low,3 high,no,,,
9202,female,1018GT,3853,3 high,1 low,3 high,no,,,
9203,female,1486YV,7449,3 high,1 low,3 high,yes,F,nap,0
9204,male,1566ZJ,8845,2 medium,2 medi,1 low,no,,,
9205,female,1581VA,4681,1 low,2 medi,3 high,no,,,
9206,female,1715XK,9449,3 high,1 low,2 medium,no,,,
9207,male,1205QU,9500,1 low,2 medi,3 high,no,,,
9208,male,1689UB,1587,3 high,1 low,2 medium,yes,F,nap,0
9209,female,1700HX,9517,2 medium,2 medi,3 high,no,,,
9210,female,1672UN,5311,3 high,1 low,1 low,no,,,
9211,male,1832BS,9096,3 high,1 low,2 medium,no,,,
9212,male,1957NU,4101,3 high,1 low,2 medium,no,,,
9213,male,1780YN,8673,1 low,3 high,1 low,yes,F,nap,0
9214,female,1591VQ,6337,3 high,1 low,3 high,no,,,
9215,male,1843UU,3919,1 low,3 high,1 low,no,,,
9216,female,1119CC,20,2 medium,2 medi,1 low,no,,,
9217,male,1429QR,3243,2 medium,2 medi,3 high,no,,,
9218,male,1436BY,9667,3 high,1 low,3 high,yes,F,nap,0
9219,male,1156OV,2388,3 high,1 low,2 medium,no,,,
9220,female,1132JG,4757,3 high,1 low,2 medium,no,,,
9221,male,1644EZ,2892,2 medium,1 low,1 low,no,,,
9222,female,1136QQ,359,2 medium,2 medi,2 medium,no,,,
9223,female,1222FS,4873,2 medium,1 low,3 high,yes,F,nap,0
9224,female,1269TN,4393,2 medium,3 high,1 low,no,,,
9225,male,1912CU,919,1 low,3 high,2 medium,no,,,
9226,female,1284ZT,4752,1 low,3 high,2 medium,no,,,
9227,female,1936GG,4291,2 medium,1 low,3 high,no,,,
9228,female,1819CV,8596,1 low,3 high,2 medium,yes,F,nap,0
9229,female,1109SS,3776,3 high,1 low,2 medium,no,,,
9230,male,1040RZ,2753,1 low,3 high,2 medium,no,,,
9231,female,1732QN,84,3 high,1 low,3 high,no,,,
9232,male,1385GB,9513,2 medium,1 low,1 low,no,,,
9233,female,1599BU,3354,2 medium,2 medi,2 medium,yes,F,nap,0
9234,male,1821VW,6286,1 low,3 high,3 high,no,,,
9235,female,1682PW,3279,1 low,2 medi,3 high,no,,,
9236,male,1382PM,218,2 medium,1 low,3 high,no,,,
9237,male,1291IX,5465,1 low,3 high,1 low,no,,,
9238,female,1310ZB,5943,1 low,3 high,3 high,yes,F,nap,0
9239,female,1085GV,2827,1 low,3 high,2 medium,no,,,
9240,male,1861VX,8067,1 low,3 high,1 low,no,,,
9241,male,1365SY,7283,2 medium,1 low,2 medium,no,,,
9242,female,1366UO,319,3 high,1 low,2 medium,no,,,
9243,male,1206EY,1658,2 medium,1 low,3 high,yes,F,nap,0
9244,male,1226QE,832,2 medium,2 medi,3 high,no,,,
9245,female,1680SE,2225,3 high,1 low,3 high,no,,,
9246,female,1728HW,8702,2 medium,2 medi,1 low,no,,,
9247,female,1251EU,2471,1 low,3 high,1 low,no,,,
9248,male,1688OC,6533,1 low,3 high,2 medium,yes,F,nap,0
9249,male,1671YD,6118,2 medium,1 low,2 medium,no,,,
9250,female,1400DQ,6855,1 low,2 medi,1 low,no,,,
9251,male,1182NG,773,2 medium,1 low,3 high,no,,,
9252,male,1473GH,1782,3 high,1 low,2 medium,no,,,
9253,female,1608BS,6373,1 low,3 high,1 low,yes,F,nap,0
9254,male,1595GQ,1468,3 high,1 low,3 high,no,,,
9255,male,1554LB,9798,2 medium,2 medi,1 low,no,,,
9256,female,1365XH,1957,1 low,2 medi,2 medium,no,,,
9257,female,1903KU,8737,2 medium,3 high,2 medium,no,,,
9258,female,1047MJ,754,3 high,1 low,2 medium,yes,F,nap,0
9259,female,1012MZ,30,2 medium,1 low,3 high,no,,,
9260,male,1813IZ,8406,2 medium,1 low,2 medium,no,,,
9261,male,1406EF,7885,2 medium,1 low,3 high,no,,,
9262,female,1297NE,3962,2 medium,2 medi,2 medium,no,,,
9263,male,1784BW,1488,3 high,1 low,3 high,yes,F,nap,0
9264,female,1032VS,8587,1 low,3 high,2 medium,no,,,
9265,female,1906XM,5868,1 low,3 high,3 high,no,,,
9266,female,1004XV,5368,2 medium,2 medi,2 medium,no,,,
9267,female,1994YU,478,1 low,2 medi,1 low,no,,,
9268,female,1298TD,3895,1 low,2 medi,1 low,yes,F,nap,0
9269,female,1831AF,5474,1 low,3 high,1 low,no,,,
9270,male,1640HI,9327,2 medium,1 low,3 high,no,,,
9271,female,1553YF,187,2 medium,1 low,2 medium,no,,,
9272,female,1253ZX,253,1 low,3 high,2 medium,no,,,
9273,male,1747QY,1440,1 low,2 medi,1 low,yes,F,nap,0
9274,female,1193ZW,8098,1 low,2 medi,2 medium,no,,,
9275,female,1656VB,1899,3 high,1 low,3 high,no,,,
9276,female,1803AH,6561,2 medium,2 medi,2 medium,no,,,
9277,female,1463DP,3819,2 medium,2 medi,2 medium,no,,,
9278,female,1660TB,291,1 low,3 high,2 medium,yes,F,nap,0
9279,male,1895ZW,5585,3 high,1 low,2 medium,no,,,
9280,female,1020VD,6981,1 low,3 high,2 medium,no,,,
9281,male,1521GS,3653,2 medium,2 medi,3 high,no,,,
9282,female,1959PK,1463,1 low,3 high,1 low,no,,,
9283,male,1545HX,8352,1 low,2 medi,2 medium,yes,F,nap,0
9284,female,1235NB,4301,2 medium,2 medi,3 high,no,,,
9285,male,1507CO,9104,3 high,2 medi,3 high,no,,,
9286,female,1018FW,1935,2 medium,3 high,1 low,no,,,
9287,male,1076XS,7801,3 high,2 medi,2 medium,no,,,
9288,male,1348HO,2842,2 medium,2 medi,1 low,yes,F,nap,0
9289,male,1745BJ,9441,3 high,1 low,3 high,no,,,
9290,female,1277DI,1407,1 low,3 high,2 medium,no,,,
9291,female,1039TJ,4322,3 high,1 low,3 high,no,,,
9292,male,1519BN,129,1 low,2 medi,3 high,no,,,
9293,female,1197PO,1786,1 low,2 medi,1 low,yes,F,nap,0
9294,female,1594DA,7226,2 medium,2 medi,3 high,no,,,
9295,male,1380ND,6764,1 low,3 high,1 low,no,,,
9296,female,1077IP,2565,1 low,3 high,1 low,no,,,
9297,female,1164AT,1710,3 high,1 low,3 high,no,,,
9298,male,1940CE,691,1 low,3 high,1 low,yes,F,nap,0
9299,female,1534WW,1339,2 medium,2 medi,2 medium,no,,,
9300,female,1410TL,488,1 low,3 high,1 low,no,,,
9301,female,1586TH,2752,2 medium,1 low,3 high,no,,,
9302,male,1501AY,7020,3 high,1 low,2 medium,no,,,
9303,male,1122SA,2833,2 medium,2 medi,2 medium,yes,F,nap,0
9304,female,1073JS,461,1 low,2 medi,2 medium,no,,,
9305,male,1145NW,7635,2 medium,2 medi,3 high,no,,,
9306,female,1174RR,9961,3 high,1 low,3 high,no,,,
9307,male,1057GZ,2434,2 medium,1 low,2 medium,no,,,
9308,male,1085PI,3095,1 low,3 high,1 low,yes,F,nap,0
9309,male,1557DQ,7162,3 high,1 low,3 high,no,,,
9310,male,1671LD,8990,2 medium,2 medi,2 medium,no,,,
9311,female,1439KR,3408,1 low,3 high,2 medium,no,,,
9312,female,1427PB,1498,2 medium,1 low,3 high,no,,,
9313,male,1482LH,5897,3 high,1 low,3 high,yes,F,nap,0
9314,female,1221ES,2220,3 high,2 medi,3 high,no,,,
9315,male,1857ML,1071,3 high,1 low,3 high,no,,,
9316,male,1546IW,1864,2 medium,2 medi,2 medium,no,,,
9317,female,1816ZF,4449,1 low,3 high,2 medium,no,,,
9318,female,1863MI,4230,1 low,3 high,3 high,yes,F,nap,0
9319,female,1092BF,1857,1 low,3 high,3 high,no,,,
9320,male,1453WG,2996,1 low,3 high,1 low,no,,,
9321,female,1595JJ,5606,3 high,1 low,2 medium,no,,,
9322,female,1355SN,8353,3 high,1 low,3 high,no,,,
9323,female,1809PD,522,2 medium,1 low,1 low,yes,F,nap,0
9324,female,1022TC,290,2 medium,2 medi,2 medium,no,,,
9325,female,1492CT,12,3 high,1 low,2 medium,no,,,
9326,male,1463OQ,655,3 high,1 low,3 high,no,,,
9327,female,1269EP,285,1 low,3 high,3 high,no,,,
9328,female,1692YR,1860,1 low,3 high,3 high,yes,F,nap,0
9329,male,1325HA,8453,1 low,3 high,1 low,no,,,
9330,male,1473BK,8834,2 medium,3 high,2 medium,no,,,
9331,male,1414SB,4492,1 low,3 high,2 medium,no,,,
9332,male,1167SQ,6989,3 high,1 low,2 medium,no,,,
9333,male,1344OE,2451,2 medium,1 low,2 medium,yes,F,nap,0
9334,female,1280GB,9598,3 high,1 low,3 high,no,,,
9335,female,1581AM,2299,2 medium,1 low,2 medium,no,,,
9336,female,1710HZ,8417,1 low,2 medi,3 high,no,,,
9337,female,1343KA,1019,1 low,3 high,3 high,no,,,
9338,female,1895YV,4790,2 medium,3 high,3 high,yes,F,nap,0
9339,female,1395BY,6493,1 low,3 high,2 medium,no,,,
9340,female,1456PO,2930,3 high,1 low,2 medium,no,,,
9341,male,1152SG,175,1 low,3 high,2 medium,no,,,
9342,female,1146XG,3677,3 high,1 low,1 low,no,,,
9343,female,1069FD,3012,2 medium,2 medi,1 low,yes,F,nap,0
9344,male,1298JL,2579,2 medium,3 high,2 medium,no,,,
9345,female,1341MS,5234,2 medium,2 medi,2 medium,no,,,
9346,male,1170GO,9702,1 low,3 high,1 low,no,,,
9347,female,1503YD,3235,3 high,1 low,2 medium,no,,,
9348,male,1794NR,6968,2 medium,2 medi,2 medium,yes,F,nap,0
9349,male,1520DA,327,2 medium,1 low,3 high,no,,,
9350,female,1721DO,7235,3 high,1 low,3 high,no,,,
9351,female,1790AW,3502,1 low,3 high,1 low,no,,,
9352,female,1869OB,6611,2 medium,2 medi,1 low,no,,,
9353,male,1039QE,689,1 low,2 medi,3 high,yes,F,nap,0
9354,male,1268FM,9400,2 medium,1 low,1 low,no,,,
9355,female,1711MH,168,1 low,3 high,2 medium,no,,,
9356,male,1510HA,5847,1 low,2 medi,3 high,no,,,
9357,female,1682AP,483,3 high,1 low,2 medium,no,,,
9358,female,1891GW,3128,1 low,3 high,3 high,yes,F,nap,0
9359,female,1836MU,3587,1 low,3 high,2 medium,no,,,
9360,female,1466YG,3432,1 low,3 high,2 medium,no,,,
9361,female,1378DF,1248,1 low,2 medi,1 low,no,,,
9362,female,1586QZ,374,1 low,3 high,2 medium,no,,,
9363,female,1422EZ,4243,1 low,3 high,2 medium,yes,F,nap,0
9364,female,1953OJ,360,3 high,1 low,3 high,no,,,
9365,male,1492LR,5259,3 high,1 low,2 medium,no,,,
9366,male,1563LD,405,3 high,1 low,3 high,no,,,
9367,female,1118JV,123,1 low,3 high,1 low,no,,,
9368,male,1353PQ,1082,1 low,3 high,1 low,yes,F,nap,0
9369,female,1929XO,9512,3 high,2 medi,2 medium,no,,,
9370,female,1546NC,3160,2 medium,2 medi,3 high,no,,,
9371,female,1858HE,3917,2 medium,2 medi,2 medium,no,,,
9372,female,1905ZG,258,1 low,3 high,2 medium,no,,,
9373,female,1233WM,776,2 medium,1 low,3 high,yes,F,nap,0
9374,female,1473TO,7697,2 medium,1 low,3 high,no,,,
9375,female,1971ZC,3164,1 low,3 high,2 medium,no,,,
9376,female,1820VJ,1650,1 low,3 high,1 low,no,,,
9377,female,1685DI,2352,1 low,2 medi,3 high,no,,,
9378,female,1395HN,7253,1 low,3 high,2 medium,yes,F,nap,0
9379,female,1471VT,3613,1 low,3 high,1 low,no,,,
9380,female,1168SE,6573,3 high,1 low,3 high,no,,,
9381,male,1808FD,6353,2 medium,2 medi,2 medium,no,,,
9382,male,1578HQ,1525,1 low,3 high,2 medium,no,,,
9383,female,1161XD,1504,1 low,3 high,3 high,yes,F,nap,0
9384,male,1184ZX,6183,1 low,3 high,1 low,no,,,
9385,female,1664WE,7072,3 high,1 low,3 high,no,,,
9386,female,1803TI,3429,2 medium,1 low,3 high,no,,,
9387,female,1733ZX,4795,1 low,3 high,2 medium,no,,,
9388,female,1768ZP,3762,2 medium,1 low,3 high,yes,F,nap,0
9389,male,1751QU,8351,3 high,1 low,3 high,no,,,
9390,male,1864XF,5223,2 medium,2 medi,2 medium,no,,,
9391,female,1272QX,975,2 medium,1 low,3 high,no,,,
9392,female,1584EY,9777,1 low,2 medi,2 medium,no,,,
9393,female,1511WD,8017,1 low,3 high,2 medium,yes,F,nap,0
9394,female,1069EA,8656,2 medium,2 medi,3 high,no,,,
9395,female,1946EL,6591,1 low,3 high,2 medium,no,,,
9396,male,1959VO,5864,2 medium,2 medi,2 medium,no,,,
9397,male,1618TK,6329,2 medium,2 medi,3 high,no,,,
9398,female,1141QA,8321,1 low,3 high,2 medium,yes,F,nap,0
9399,male,1118HH,7839,3 high,1 low,3 high,no,,,
9400,male,1586PR,5417,3 high,1 low,3 high,no,,,
9401,female,1492SU,8266,3 high,1 low,3 high,no,,,
9402,female,1514WI,1183,3 high,1 low,2 medium,no,,,
9403,female,1435EX,706,2 medium,1 low,3 high,yes,F,nap,0
9404,female,1420XM,4807,2 medium,3 high,2 medium,no,,,
9405,male,1388XM,1351,1 low,3 high,1 low,no,,,
9406,female,1639UV,4395,1 low,2 medi,3 high,no,,,
9407,male,1136NM,2634,3 high,1 low,3 high,no,,,
9408,male,1381ES,3974,1 low,3 high,1 low,yes,F,nap,0
9409,male,1302HN,9635,1 low,3 high,1 low,no,,,
9410,female,1083ZK,984,2 medium,2 medi,1 low,no,,,
9411,female,1148HG,9275,1 low,3 high,2 medium,no,,,
9412,female,1054LI,7640,2 medium,2 medi,2 medium,no,,,
9413,male,1468DX,5985,3 high,1 low,3 high,yes,F,nap,0
9414,female,1222QB,443,2 medium,2 medi,3 high,no,,,
9415,female,1388YH,167,2 medium,1 low,1 low,no,,,
9416,female,1584RU,8672,1 low,2 medi,2 medium,no,,,
9417,female,1061TL,9908,2 medium,2 medi,1 low,no,,,
9418,male,1948LU,3782,1 low,3 high,1 low,yes,F,nap,0
9419,male,1061UR,5938,1 low,2 medi,1 low,no,,,
9420,female,1786KV,3761,2 medium,2 medi,1 low,no,,,
9421,female,1090AK,1536,2 medium,2 medi,3 high,no,,,
9422,female,1971ZS,283,1 low,3 high,2 medium,no,,,
9423,male,1362UG,8447,1 low,3 high,3 high,yes,F,nap,0
9424,male,1435PM,2319,3 high,1 low,3 high,no,,,
9425,female,1709UM,3910,1 low,3 high,2 medium,no,,,
9426,male,1709KB,7022,3 high,1 low,3 high,no,,,
9427,female,1974EL,8608,1 low,2 medi,1 low,no,,,
9428,female,1772LW,7693,1 low,2 medi,3 high,yes,F,nap,0
9429,male,1508CF,811,1 low,2 medi,1 low,no,,,
9430,male,1197XM,1154,3 high,1 low,2 medium,no,,,
9431,female,1369OS,4217,2 medium,2 medi,2 medium,no,,,
9432,female,1600DS,3916,1 low,2 medi,3 high,no,,,
9433,female,1618LW,2432,2 medium,2 medi,2 medium,yes,F,nap,0
9434,male,1184SH,2202,2 medium,2 medi,2 medium,no,,,
9435,female,1511VR,1164,2 medium,1 low,3 high,no,,,
9436,female,1446IL,8326,1 low,2 medi,2 medium,no,,,
9437,female,1553FI,4764,1 low,2 medi,1 low,no,,,
9438,male,1872EU,1496,3 high,1 low,3 high,yes,F,nap,0
9439,female,1434UL,8785,2 medium,2 medi,3 high,no,,,
9440,female,1702RF,1073,2 medium,1 low,3 high,no,,,
9441,female,1610YN,1693,1 low,3 high,3 high,no,,,
9442,male,1520JD,8262,1 low,3 high,1 low,no,,,
9443,female,1667HX,2319,1 low,3 high,1 low,yes,F,nap,0
9444,female,1066KU,2399,2 medium,1 low,3 high,no,,,
9445,male,1460NV,7496,2 medium,1 low,2 medium,no,,,
9446,female,1084VK,5192,1 low,3 high,2 medium,no,,,
9447,male,1810EH,9536,2 medium,2 medi,2 medium,no,,,
9448,male,1470OE,3747,1 low,3 high,3 high,yes,F,nap,0
9449,female,1300JH,6496,2 medium,2 medi,2 medium,no,,,
9450,female,1916VM,6386,1 low,2 medi,1 low,no,,,
9451,female,1368NM,1239,2 medium,1 low,2 medium,no,,,
9452,female,1861IC,6639,1 low,2 medi,2 medium,no,,,
9453,female,1514KJ,2664,1 low,3 high,2 medium,yes,F,nap,0
9454,female,1334CL,3862,3 high,1 low,3 high,no,,,
9455,female,1383VS,5720,3 high,1 low,3 high,no,,,
9456,male,1901NG,504,1 low,3 high,1 low,no,,,
9457,female,1775QH,833,3 high,1 low,3 high,no,,,
9458,female,1317JL,6456,1 low,2 medi,2 medium,yes,F,nap,0
9459,male,1135DG,3812,2 medium,3 high,1 low,no,,,
9460,female,1866VM,1119,1 low,2 medi,1 low,no,,,
9461,male,1749GZ,8993,1 low,3 high,1 low,no,,,
9462,female,1412KJ,1034,3 high,1 low,2 medium,no,,,
9463,female,1046GF,111,3 high,1 low,2 medium,yes,F,nap,0
9464,female,1345TL,1208,1 low,2 medi,1 low,no,,,
9465,female,1188UR,569,2 medium,2 medi,2 medium,no,,,
9466,male,1027OJ,6479,1 low,3 high,1 low,no,,,
9467,female,1573HY,797,3 high,1 low,3 high,no,,,
9468,male,1540NL,9958,1 low,2 medi,3 high,yes,F,nap,0
9469,female,1231MM,3949,1 low,3 high,1 low,no,,,
9470,female,1734WN,2586,2 medium,1 low,3 high,no,,,
9471,male,1317TQ,5919,3 high,1 low,3 high,no,,,
9472,female,1770NQ,5308,1 low,3 high,1 low,no,,,
9473,female,1110VG,7535,1 low,2 medi,1 low,yes,F,nap,0
9474,female,1771LD,1279,3 high,1 low,2 medium,no,,,
9475,female,1313JZ,1690,3 high,1 low,3 high,no,,,
9476,female,1168AS,701,2 medium,2 medi,3 high,no,,,
9477,female,1645RF,6499,2 medium,1 low,1 low,no,,,
9478,female,1141SS,592,3 high,1 low,3 high,yes,F,nap,0
9479,male,1539LK,8928,1 low,3 high,2 medium,no,,,
9480,male,1176FD,2907,2 medium,2 medi,1 low,no,,,
9481,female,1543AV,5067,2 medium,2 medi,3 high,no,,,
9482,female,1306LR,3569,3 high,1 low,3 high,no,,,
9483,male,1011NI,1955,1 low,2 medi,1 low,yes,F,nap,0
9484,female,1057FU,6010,1 low,3 high,3 high,no,,,
9485,male,1503TG,1579,3 high,1 low,2 medium,no,,,
9486,male,1297HF,1172,2 medium,2 medi,2 medium,no,,,
9487,male,1882SI,9816,1 low,3 high,1 low,no,,,
9488,female,1382ZV,9229,1 low,3 high,2 medium,yes,F,nap,0
9489,female,1112OD,2470,3 high,1 low,3 high,no,,,
9490,male,1207DR,1180,3 high,1 low,3 high,no,,,
9491,female,1947LL,1329,1 low,3 high,2 medium,no,,,
9492,male,1742VY,8135,2 medium,2 medi,3 high,no,,,
9493,female,1743FM,5630,2 medium,1 low,3 high,yes,F,nap,0
9494,male,1093QL,1100,1 low,3 high,1 low,no,,,
9495,female,1540ZJ,1841,3 high,2 medi,2 medium,no,,,
9496,female,1037SY,3547,3 high,1 low,1 low,no,,,
9497,male,1865FX,3318,1 low,3 high,1 low,no,,,
9498,male,1677TE,4296,3 high,2 medi,2 medium,yes,F,nap,0
9499,female,1830FL,8283,3 high,1 low,2 medium,no,,,
9500,male,1383WP,7212,1 low,3 high,2 medium,no,,,
9501,female,1329CI,6595,3 high,1 low,2 medium,no,,,
9502,male,1045ZH,3970,2 medium,3 high,1 low,no,,,
9503,female,1330LS,1459,3 high,1 low,3 high,yes,F,nap,0
9504,female,1212LX,4092,2 medium,1 low,3 high,no,,,
9505,female,1479AF,9925,2 medium,1 low,2 medium,no,,,
9506,female,1145BC,990,3 high,1 low,3 high,no,,,
9507,female,1390VS,26,2 medium,1 low,3 high,no,,,
9508,male,1365JB,5727,2 medium,1 low,2 medium,yes,F,nap,0
9509,female,1446KX,8386,3 high,1 low,2 medium,no,,,
9510,male,1292GK,2334,3 high,1 low,2 medium,no,,,
9511,male,1097YW,3860,2 medium,2 medi,1 low,no,,,
9512,female,1002WX,5913,2 medium,2 medi,1 low,no,,,
9513,female,1252YY,571,1 low,3 high,2 medium,yes,F,nap,0
9514,male,1464GQ,1685,3 high,1 low,3 high,no,,,
9515,female,1381JM,2501,1 low,3 high,3 high,no,,,
9516,male,1495VF,4058,2 medium,2 medi,3 high,no,,,
9517,female,1507BO,1956,3 high,1 low,3 high,no,,,
9518,male,1401MZ,7254,2 medium,2 medi,3 high,yes,F,nap,0
9519,female,1908QG,8510,1 low,3 high,2 medium,no,,,
9520,female,1130OR,9176,2 medium,2 medi,2 medium,no,,,
9521,female,1510NU,575,3 high,1 low,3 high,no,,,
9522,female,1711NT,4693,3 high,1 low,2 medium,no,,,
9523,male,1385SG,5924,3 high,1 low,1 low,yes,F,nap,0
9524,female,1008LJ,2165,3 high,2 medi,3 high,no,,,
9525,male,1549QS,5919,1 low,3 high,1 low,no,,,
9526,male,1363UX,3220,2 medium,1 low,2 medium,no,,,
9527,female,1857GC,840,3 high,1 low,2 medium,no,,,
9528,male,1742CQ,6403,2 medium,1 low,2 medium,yes,F,nap,0
9529,male,1802PI,2921,2 medium,2 medi,3 high,no,,,
9530,female,1590WG,7910,3 high,1 low,3 high,no,,,
9531,female,1210BX,943,1 low,3 high,1 low,no,,,
9532,male,1563NL,3430,1 low,2 medi,2 medium,no,,,
9533,male,1035WI,1470,3 high,1 low,3 high,yes,F,nap,0
9534,male,1191LK,2607,2 medium,3 high,1 low,no,,,
9535,male,1464UR,7787,2 medium,3 high,2 medium,no,,,
9536,male,1979HC,9426,2 medium,2 medi,1 low,no,,,
9537,female,1895OZ,5057,2 medium,1 low,3 high,no,,,
9538,male,1551QV,8388,1 low,3 high,1 low,yes,F,nap,0
9539,female,1186VX,3763,1 low,2 medi,1 low,no,,,
9540,female,1074JD,6077,2 medium,2 medi,2 medium,no,,,
9541,female,1913TY,16,1 low,3 high,3 high,no,,,
9542,female,1962XJ,520,3 high,1 low,2 medium,no,,,
9543,female,1669ZR,9962,1 low,3 high,1 low,yes,F,nap,0
9544,male,1817IE,994,3 high,1 low,3 high,no,,,
9545,female,1111GS,2251,3 high,1 low,1 low,no,,,
9546,male,1218BC,4799,2 medium,3 high,2 medium,no,,,
9547,female,1213LJ,1423,2 medium,2 medi,3 high,no,,,
9548,male,1221BS,1732,3 high,1 low,3 high,yes,F,nap,0
9549,female,1415CT,9015,1 low,3 high,1 low,no,,,
9550,male,1960EK,6285,3 high,1 low,3 high,no,,,
9551,female,1866MB,8534,2 medium,2 medi,1 low,no,,,
9552,female,1936LD,4775,2 medium,2 medi,1 low,no,,,
9553,female,1372YA,8597,3 high,1 low,3 high,yes,F,nap,0
9554,male,1022ZS,4036,3 high,1 low,1 low,no,,,
9555,female,1642IK,561,1 low,3 high,3 high,no,,,
9556,male,1551EG,3980,3 high,1 low,2 medium,no,,,
9557,female,1639MN,9849,2 medium,2 medi,2 medium,no,,,
9558,female,1124TH,1704,2 medium,2 medi,3 high,yes,F,nap,0
9559,female,1819RH,9011,2 medium,1 low,3 high,no,,,
9560,female,1294PX,6711,1 low,2 medi,1 low,no,,,
9561,male,1088HU,1702,3 high,1 low,2 medium,no,,,
9562,female,1176IO,1516,2 medium,1 low,2 medium,no,,,
9563,female,1440OQ,543,2 medium,2 medi,2 medium,yes,F,nap,0
9564,male,1133DE,9516,2 medium,2 medi,3 high,no,,,
9565,female,1506JZ,5455,2 medium,1 low,2 medium,no,,,
9566,male,1778RK,6562,3 high,1 low,3 high,no,,,
9567,female,1607EO,1401,3 high,1 low,2 medium,no,,,
